Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
Ticker,XLY,XLY,XLY,XLY,XLY,,,
Date,,,,,,,,
2026-01-23,122.88314819335938,123.14262908144256,121.98495859032388,122.23445739430024,6470900,121.50010820678686,120.09097477571068,114.69689481152
2026-01-26,122.07477569580078,123.15261236687653,122.05481914149168,122.81329003082706,4812700,121.55483844383582,120.16877089022401,114.77030656161236
2026-01-27,122.44403076171875,122.67356538864409,121.57577221623421,122.49392595213347,4269700,121.63952342649134,120.25799676753752,114.84666202629003
2026-01-28,121.52587127685547,123.44202783374365,121.3462318375878,122.84322462678537,8732200,121.62869941224031,120.30771733653037,114.913121819828
2026-01-29,120.94703674316406,122.35420596951117,120.16860173104452,122.22446933885753,12410400,121.56377915804258,120.33278868581013,114.97316077428907
2026-01-30,120.92707824707031,121.75541610203354,120.29834400335685,121.01690177565752,11706400,121.50314097604522,120.35609415880073,115.03240373421724
2026-02-02,121.72547912597656,122.16459946262279,119.87918947777663,120.4979416458516,8483000,121.52431603794344,120.40979553006252,115.09900149930938
2026-02-03,120.7474365234375,122.51389228266343,119.579783972552,121.83525524543015,12467800,121.4503275127524,120.42303635333212,115.1552048328828
2026-02-04,119.85922241210938,121.29633794159611,119.11072600951823,120.85721761556424,13915400,121.29879369364353,120.40092600269594,115.20201097794973
2026-02-05,117.2744140625,118.59176737676277,116.83529375304612,118.3123299486008,13290000,120.91551944305843,120.2783176913157,115.22263190416416
2026-02-06,117.75344848632812,117.92311345267808,115.16864463960113,115.45806415384644,20971100,120.61436982813173,120.17930321268875,115.24781415871306
2026-02-09,117.31433868408203,117.97301155606799,116.16664268245141,117.19457651913044,10975700,120.30008114774604,120.06695166254731,115.26837659180131
2026-02-10,118.0927734375,118.98098855331928,117.46403159063753,117.52391648001911,9920700,120.08986136581785,119.9895329086239,115.2964800430023
2026-02-11,117.52391815185547,118.64166791489087,117.05485918453915,118.21252966969715,10214100,119.84548582163096,119.89284213384867,115.31864360627448
2026-02-12,115.89717864990234,118.96102357801126,115.59778466142305,118.1726140784798,16374300,119.46945656718061,119.73614944820373,115.32440017387276
2026-02-13,115.94708251953125,116.9151390807766,115.29838411738858,115.7674430791548,10836200,119.13399237216639,119.58755858825579,115.33059601810818
2026-02-17,115.80736541748047,116.08680285883386,114.20059251559917,115.7474881412188,9623000,118.8171707574344,119.43931571881362,115.3353399922313
2026-02-18,116.78539276123047,117.52391467751659,115.7075637521813,115.8772211056123,9719500,118.62366809112926,119.33524030871232,115.34976837799248
2026-02-19,116.0069580078125,116.31634169231073,115.34828514597878,116.0967815336665,9482400,118.37445760700385,119.20471943416723,115.3563075782892
2026-02-20,117.21453094482422,117.41413454945298,115.3782234668335,115.69758162014054,16652900,118.26398840108197,119.12667282674201,115.37479736303085
2026-02-23,114.75946807861328,116.535898349833,113.63173622243767,116.40616171246388,14604800,117.93022456084687,118.95540989544284,115.36867468358392
2026-02-24,116.5059585571289,116.82531671941867,115.08880718784928,115.16864863194651,11320500,117.7945801795404,118.85935298021484,115.37999094103213
2026-02-25,116.85525512695312,117.35425273042789,116.27642369363777,116.74548265915992,8776100,117.70512065072258,118.78076090753791,115.39467018666319
2026-02-26,116.81533813476562,117.42411579988983,115.90715887187251,116.99497757060718,9560900,117.62037945872669,118.7036855046841,115.4088061861468
2026-02-27,116.62571716308594,116.70555860474589,115.41814391085029,115.7774227842211,9636200,117.5256497162847,118.62219655011164,115.42091475308152
2026-03-02,115.18860626220703,115.49798995744982,113.49201743683388,113.8013935179774,18205600,117.30307414922969,118.48754595058597,115.41860322580915
2026-03-03,114.13072967529297,114.53990374077023,111.5858389143795,112.87325361344521,20773100,117.00094610409286,118.3166904103784,115.40578856361496
2026-03-04,116.15666198730469,116.39617870597246,114.64968708690074,114.85926516749744,11496700,116.92053809297019,118.23198341339511,115.41325994096512
2026-03-05,116.31634521484375,116.84528145990558,115.2884037487792,115.68760335712184,14880400,116.862995914101,118.15686034678525,115.4222458640883
